gene_name,log10FPKM,,,
mir190a,-4.000,,,
mir190b,-4.000,,,
mir192,-4.000,,,
mir193a-1,-4.000,,,
mir193a-2,-4.000,,,
mir193b,-4.000,,,
mir194a,-4.000,,,
mir194b,-4.000,,,
mir196a-1,-4.000,,,
mir196a-2,-4.000,,,
mir196b,-4.000,,,
mir196c,-4.000,,,
mir196d,-4.000,,,
mir199-2,-1.273,,,
mir199-3,-0.761,,,
mir199-3a,-4.000,,,
mir19a,-4.000,,,
mir19b,-4.000,,,
MIR19B2 (1 of many),-4.000,,,
mir19c,-4.000,,,
mir19d,-4.000,,,
mir200a,-4.000,,,
mir200b,-4.000,,,
mir200c,-4.000,,,
mir202,-4.000,,,
mir203a,-0.972,,,
mir203b,-4.000,,,
mir204-1,-4.000,,,
mir204-2,-4.000,,,
mir205,1.112,,,
mir206-1,-4.000,,,
mir206-2,-4.000,,,
mir20a,-4.000,,,
mir20b,-4.000,,,
mir21-1,0.605,,,
mir21-2,-4.000,,,
mir210,-4.000,,,
mir212,-4.000,,,
mir214a,-1.699,,,
mir216a,-4.000,,,
mir216a-1,-4.000,,,
mir216b,-4.000,,,
mir216b-1,-4.000,,,
mir217,-4.000,,,
mir217-1,-4.000,,,
mir2184,-4.000,,,
mir2185-1,-4.000,,,
mir2187,-4.000,,,
mir2188,-4.000,,,
mir2189,-4.000,,,
mir218a-1,-4.000,,,
mir218a-2,-4.000,,,
mir218b,-4.000,,,
mir219-1,-4.000,,,
mir219-2,-4.000,,,
mir219-3,-2.477,,,
mir2191,-4.000,,,
mir2192,-4.000,,,
mir2195,-4.000,,,
mir2196,-4.000,,,
mir2197,-4.000,,,
mir2198,-1.875,,,
MIR22 (1 of many),-4.000,,,
mir221,-4.000,,,
mir222a,-4.000,,,
mir222b,-4.000,,,
mir223,-4.000,,,
mir22a,0.941,,,
mir22b,-4.000,,,
mir23a-1,-4.000,,,
mir23a-2,-4.000,,,
mir23a-3,-4.000,,,
mir24-1,-4.000,,,
mir24-3,-4.000,,,
mir24-4,-4.000,,,
mir25,-4.000,,,
mir26a-1,-4.000,,,
mir26a-2,-4.000,,,
mir26a-3,-4.000,,,
mir26b,-4.000,,,
mir27a,-4.000,,,
mir27b,-4.000,,,
mir27c,-4.000,,,
mir27d,-4.000,,,
mir27e,-4.000,,,
mir29a-1,-4.000,,,
mir29b-1,-0.959,,,
mir29b-2,-4.000,,,
mir301a,-4.000,,,
mir301a-1,-4.000,,,
mir301b,-0.986,,,
mir301c,-4.000,,,
mir30a,-4.000,,,
mir30b,-4.000,,,
mir30c,-4.000,,,
mir30d,-4.000,,,
mir30e-2,-4.000,,,
mir31,-4.000,,,
mir338-1,-4.000,,,
mir338-2,-4.000,,,
mir338-3,-4.000,,,
mir34,-4.000,,,
mir34a,-4.000,,,
mir34b,-4.000,,,
mir34c,-4.000,,,
mir363,-4.000,,,
mir365-1,-4.000,,,
mir365-2,-4.000,,,
mir365-3,-4.000,,,
mir375-1,-4.000,,,
mir375-2,-0.331,,,
mir3906,-4.000,,,
mir429,-4.000,,,
mir429a,-4.000,,,
mir429b,-4.000,,,
mir430a-1,-4.000,,,
mir430a-4,-4.000,,,
mir430b-10,-2.176,,,
mir430b-4,-4.000,,,
mir430b-9,-4.000,,,
mir430c-1,-4.000,,,
mir451,-4.000,,,
mir451a,-4.000,,,
mir454a,-4.000,,,
mir454b,-1.273,,,
mir455,-4.000,,,
mir455-1,-4.000,,,
mir455-2,-4.000,,,
mir456,-4.000,,,
mir457a,-4.000,,,
mir457b,-1.398,,,
mir458,-4.000,,,
mir459,-4.000,,,
mir460,-4.000,,,
mir461,-4.000,,,
mir462,-4.000,,,
mir489,-4.000,,,
mir499,-4.000,,,
mir499a,-4.000,,,
mir7145,-4.000,,,
mir7146,-4.000,,,
mir7147,-4.000,,,
mir7148,-4.000,,,
mir7149,-4.000,,,
mir722,-4.000,,,
mir723,-4.000,,,
mir724,-4.000,,,
mir725,-0.509,,,
mir726,-4.000,,,
mir727,-4.000,,,
mir728,-4.000,,,
mir729,-4.000,,,
mir730,-4.000,,,
mir731,-4.000,,,
mir732,-4.000,,,
mir733,-4.000,,,
mir734,-4.000,,,
mir735,-4.000,,,
mir736,-4.000,,,
mir737,-4.000,,,
mir738,-4.000,,,
mir740,-4.000,,,
mir7a-1,-1.247,,,
mir7a-2,-4.000,,,
mir7a-3,-4.000,,,
mir7b,-4.000,,,
mir9-1,-4.000,,,
mir9-2,-4.000,,,
mir9-3,-4.000,,,
mir9-4,-4.000,,,
mir9-5,-4.000,,,
mir9-6,-4.000,,,
mir9-7,-4.000,,,
mir92a-1,-4.000,,,
mir92a-2,-4.000,,,
mir92b,-4.000,,,
mir93,-4.000,,,
mir96,-4.000,,,
mir99-1,-4.000,,,
mir99-2,-4.000,,,
mirlet7a-2,-4.000,,,
mirlet7c-2,-4.000,,,
mirlet7d-2,-4.000,,,
mirlet7g-2,-4.000,,,
mirlet7h,-4.000,,,
mirlet7j,-4.000,,,
mis12,0.517,,,
mis18a,0.511,,,
mis18bp1,0.324,,,
mitd1,0.337,,,
mitfa,-0.548,,,
mitfb,-0.864,,,
mixl1,-0.398,,,
mki67,1.443,,,
mkks,-0.875,,,
mkln1,0.715,,,
mknk1,1.732,,,
mknk2a,0.103,,,
mknk2b,2.040,,,
mkrn1,1.154,,,
mkrn2,0.742,,,
mkrn2os.1,0.501,,,
mkrn2os.2,-0.986,,,
mkrn4,0.786,,,
mks1,0.132,,,
mkxa,0.342,,,
mkxb,-0.699,,,
mlana,-0.921,,,
mlc1,-0.886,,,
mlec,0.526,,,
mlf1,0.463,,,
mlf2,1.636,,,
mlh1,0.545,,,
mlh3,-0.095,,,
mlip,-0.844,,,
mllt10,1.378,,,
mllt11,0.502,,,
mllt1a,-0.114,,,
mllt1b,0.227,,,
mllt3,0.434,,,
mlnl,-0.620,,,
mlnr,-4.000,,,
mlpha,-0.864,,,
mlphb,-0.513,,,
mlsl,-0.946,,,
mlst8,1.014,,,
mlx,0.387,,,
mlxip,0.413,,,
mlxipl,-2.176,,,
mlycd,0.043,,,
mmaa,0.756,,,
mmab,1.000,,,
mmachc,-0.217,,,
mmadhc,1.086,,,
mmd,0.658,,,
mmd2a,0.006,,,
mmel1,-0.909,,,
mmgt1,1.389,,,
mmp11a,0.966,,,
mmp11b,1.135,,,
mmp13a,1.176,,,
mmp13b,-0.102,,,
mmp14a,1.313,,,
mmp14b,1.259,,,
mmp15a,0.535,,,
mmp15b,0.325,,,
mmp16a,-0.247,,,
mmp16b,-2.477,,,
mmp17a,-0.864,,,
mmp17b,-0.824,,,
mmp19,-4.000,,,
mmp2,2.277,,,
mmp20a,0.327,,,
mmp20b,-2.477,,,
mmp21,-4.000,,,
MMP23B,0.932,,,
mmp23bb,-0.022,,,
mmp24,-0.886,,,
mmp25a,-4.000,,,
mmp25b,-0.946,,,
mmp28,1.956,,,
mmp30,1.804,,,
mmp9,1.693,,,
mmrn2a,0.346,,,
mmrn2b,0.003,,,
mms19,0.549,,,
mms22l,0.598,,,
mn1a,0.150,,,
mn1b,0.584,,,
mnat1,0.684,,,
mnd1,1.281,,,
mns1,0.419,,,
mnta,0.078,,,
mntb,0.071,,,
mnx1,-0.254,,,
mnx2a,-0.972,,,
mnx2b,-1.875,,,
mob1a,1.625,,,
mob1ba,1.286,,,
mob1bb,0.878,,,
mob2a,0.667,,,
mob2b,1.068,,,
mob3a,1.561,,,
mob3c,1.136,,,
mob4,1.990,,,
mocos,-0.201,,,
mocs1,-0.084,,,
mocs2,0.552,,,
mocs3,0.658,,,
mogat2,-0.499,,,
mogat3a,0.850,,,
mogat3b,0.661,,,
mogs,0.943,,,
mon1a,0.297,,,
mon1ba,-4.000,,,
mon1bb,0.572,,,
mon2,0.582,,,
morc2,1.026,,,
morc3a,0.394,,,
morc3b,-4.000,,,
morf4l1,1.502,,,
morn2,-0.440,,,
morn3,-0.638,,,
morn4,-0.009,,,
morn5,-4.000,,,
mos,-0.632,,,
mosmob,-0.290,,,
mospd1,1.245,,,
mospd2,0.931,,,
moto,-4.000,,,
mov10a,1.222,,,
mov10b.1,0.310,,,
mov10b.2,-4.000,,,
moxd1,0.783,,,
moxd1l,0.168,,,
mpc1,2.154,,,
mpc2,1.776,,,
mpdu1a,1.195,,,
mpdu1b,1.150,,,
mpeg1.1,-0.252,,,
mpeg1.2,0.976,,,
mpeg1.3,-4.000,,,
mpg,-0.170,,,
mphosph10,0.666,,,
mphosph6,0.360,,,
mphosph8,0.882,,,
mphosph9,-0.106,,,
mpi,0.660,,,
mpl,-4.000,,,
mplkip,1.067,,,
mpnd,0.138,,,
mpp1,1.129,,,
mpp2a,0.017,,,
mpp2b,0.020,,,
mpp3a,-0.387,,,
mpp3b,-1.135,,,
mpp4a,0.068,,,
mpp5a,0.487,,,
mpp5b,0.155,,,
mpp6a,0.535,,,
mpp6b,0.782,,,
mpp7a,0.290,,,
mpp7b,-4.000,,,
mppe1,0.173,,,
mpped1,-0.373,,,
mpped2,0.371,,,
mpped2a,0.447,,,
mpv17,0.860,,,
mpv17l2,-0.370,,,
mpx,-0.092,,,
mpz,-1.574,,,
mpzl1l,0.972,,,
mpzl2b,1.969,,,
mrap,-1.398,,,
mrap2a,-0.420,,,
mrap2b,-4.000,,,
mras,-0.460,,,
mrc1a,-2.477,,,
mrc1b,-1.477,,,
mrc2,0.656,,,
mre11a,0.418,,,
mrgbp,1.023,,,
mri1,0.637,,,
mrm1,-0.170,,,
mrm2,-0.921,,,
mrm3a,-0.097,,,
mrm3b,0.341,,,
mrnip,0.491,,,
mroh1,0.588,,,
mrpl1,0.365,,,
mrpl10,1.046,,,
mrpl11,1.469,,,
mrpl12,1.283,,,
mrpl13,1.710,,,
mrpl14,1.389,,,
mrpl15,1.348,,,
mrpl16,1.465,,,
mrpl17,1.181,,,
mrpl18,1.515,,,
mrpl19,1.192,,,
mrpl2,1.341,,,
mrpl20,1.511,,,
mrpl21,1.166,,,
mrpl22,-0.325,,,
mrpl23,1.491,,,
mrpl24,1.400,,,
mrpl27,1.283,,,
mrpl28,1.223,,,
mrpl3,1.176,,,
mrpl30,1.529,,,
mrpl32,0.840,,,
mrpl33,1.418,,,
mrpl34,1.449,,,
mrpl35,1.216,,,
mrpl36,0.690,,,
mrpl37,1.342,,,
mrpl38,1.275,,,
mrpl39,1.161,,,
mrpl4,1.486,,,
mrpl40,1.219,,,
mrpl41,1.237,,,
mrpl42,1.426,,,
mrpl43,0.954,,,
mrpl44,1.231,,,
mrpl45,1.365,,,
mrpl46,0.612,,,
mrpl47,1.154,,,
mrpl48,1.001,,,
MRPL49,0.754,,,
mrpl51,0.978,,,
mrpl52,1.386,,,
mrpl53,1.972,,,
mrpl54,1.349,,,
mrpl57,1.521,,,
mrpl58,0.747,,,
mrpl9,0.691,,,
mrps10,1.701,,,
mrps11,1.246,,,
MRPS12,1.461,,,
mrps14,1.466,,,
mrps15,0.289,,,
mrps16,0.917,,,
mrps17,1.108,,,
mrps18a,1.466,,,
mrps18b,1.178,,,
mrps18c,1.304,,,
mrps2,0.915,,,
mrps21,1.624,,,
mrps22,0.952,,,
mrps23,0.979,,,
mrps24,1.470,,,
mrps25,0.469,,,
mrps26,0.880,,,
mrps27,0.758,,,
mrps28,0.782,,,
mrps30,1.426,,,
mrps31,0.990,,,
mrps33,1.180,,,
mrps34,1.273,,,
mrps35,0.967,,,
mrps36,1.755,,,
mrps5,0.873,,,
mrps6,1.226,,,
mrps7,1.172,,,
mrps9,0.618,,,
mrrf,0.715,,,
mrs2,0.624,,,
mrtfaa,-0.159,,,
mrtfab,1.496,,,
mrtfba,-0.187,,,
mrtfbb,-0.183,,,
mrto4,1.132,,,
mrvi1,-1.273,,,
ms4a17a.1,0.823,,,
ms4a17a.10,0.280,,,
ms4a17a.11,1.281,,,
ms4a17a.12,-0.331,,,
ms4a17a.14,-1.778,,,
ms4a17a.16,-4.000,,,
ms4a17a.17,-4.000,,,
ms4a17a.2,0.690,,,
ms4a17a.3,0.569,,,
ms4a17a.4,0.678,,,
ms4a17a.5,1.441,,,
ms4a17a.6,-0.614,,,
ms4a17a.7,1.377,,,
ms4a17a.8,1.181,,,
ms4a17a.9,1.588,,,
ms4a17c.1,-4.000,,,
ms4a17c.2,-4.000,,,
msantd1,-0.370,,,
MSANTD2,-1.247,,,
msantd4,-0.533,,,
msc,-1.523,,,
msgn1,-0.854,,,
msh2,0.951,,,
msh3,-0.039,,,
msh4,-0.322,,,
msh5,-4.000,,,
msh6,0.444,,,
msi1,0.786,,,
msi2a,0.201,,,
msi2b,1.416,,,
msl1a,0.489,,,
msl1b,0.962,,,
msl2a,0.497,,,
msl2b,0.659,,,
mslna,-0.921,,,
mslnb,-0.585,,,
msmo1,1.151,,,
msna,1.181,,,
msnb,-4.000,,,
msra,1.264,,,
msrb1a,0.891,,,
msrb1b,0.371,,,
msrb2,0.366,,,
msrb3,1.078,,,
mss51,-0.959,,,
mst1,-0.135,,,
mst1ra,1.050,,,
mst1rb,-1.398,,,
mstna,-4.000,,,
mstnb,-0.553,,,
msto1,0.400,,,
msx1a,-0.304,,,
msx1b,2.028,,,
msx2a,0.956,,,
msx2b,1.898,,,
msx3,0.425,,,
mt-co1,3.345,,,
mt-co2,3.635,,,
mt-cyb,3.067,,,
mt-nd1,2.190,,,
mt-nd5,2.170,,,
mt-nd6,2.220,,,
mt2,0.612,,,
mta1,0.765,,,
mta2,1.204,,,
mta3,1.251,,,
mtap,1.522,,,
mtbl,0.913,,,
mtbp,0.113,,,
mtch2,1.480,,,
mtcl1,-0.183,,,
mtdha,1.089,,,
mtdhb,0.636,,,
MTERF1,-0.398,,,
mterf2,-0.032,,,
mterf3,0.765,,,
MTERF4,0.932,,,
mtf1,-0.658,,,
mtf2,0.623,,,
mtfmt,0.640,,,
mtfp1,1.281,,,
mtfr1,0.772,,,
mtfr1l,1.172,,,
mtfr2,0.764,,,
mtg1,0.741,,,
mtg2,0.719,,,
mthfd1a,-0.946,,,
mthfd1b,0.840,,,
mthfd1l,-0.006,,,
mthfd2,1.177,,,
mthfd2l,-0.745,,,
mthfr,0.480,,,
mthfs,1.021,,,
mthfsd,-0.405,,,
mtif2,0.384,,,
mtif3,1.032,,,
mtm1,0.970,,,
mtmr10,0.934,,,
mtmr11,0.190,,,
mtmr12,0.800,,,
mtmr14,0.532,,,
mtmr1a,0.051,,,
mtmr1b,0.775,,,
mtmr2,1.293,,,
mtmr3,1.170,,,
mtmr4,0.093,,,
mtmr6,0.992,,,
mtmr7a,-0.420,,,
mtmr7b,0.910,,,
mtmr8,1.070,,,
mtmr9,0.289,,,
mtnr1aa,-0.384,,,
mtnr1ab,-1.699,,,
mtnr1al,-4.000,,,
mtnr1ba,-0.486,,,
mtnr1bb,-1.523,,,
mtnr1c,-4.000,,,
mto1,1.070,,,
mtor,0.722,,,
mtpap,-0.003,,,
mtpn,2.023,,,
mtr,0.308,,,
mtrex,1.089,,,
mtrf1,0.292,,,
mtrf1l,0.367,,,
mtrr,0.785,,,
mtss1,1.078,,,
mtss1la,1.249,,,
mtss1lb,-0.163,,,
mttp,-0.295,,,
mturn,-0.591,,,
mtus1a,0.791,,,
mtus1b,1.497,,,
mtus2a,-0.481,,,
mtx1a,-0.174,,,
mtx1b,0.428,,,
mtx2,1.379,,,
mtx3,0.405,,,
muc13a,-4.000,,,
muc13b,-0.247,,,
muc2.1,-4.000,,,
muc5.1,0.344,,,
muc5.2,0.715,,,
muc5.3,0.289,,,
muc5d,-4.000,,,
muc5e,-1.875,,,
muc5f,-0.737,,,
mucms1,-2.176,,,
mul1a,-0.239,,,
mul1b,0.355,,,
mus81,1.038,,,
musk,-0.533,,,
mustn1a,-0.909,,,
mustn1b,-0.428,,,
mut,1.014,,,
mvb12a,1.035,,,
mvb12ba,0.545,,,
mvb12bb,-0.706,,,
mvda,0.281,,,
mvk,0.164,,,
mvp,2.291,,,
mxa,-1.097,,,
mxb,-4.000,,,
mxc,0.866,,,
mxd,-4.000,,,
mxd1,0.115,,,
mxd3,1.029,,,
mxd4,0.715,,,
mxe,-1.436,,,
mxf,-2.176,,,
mxg,-1.135,,,
mxi1,0.846,,,
mxra5a,0.424,,,
mxra5b,-1.176,,,
mxra7,0.044,,,
mxra8a,1.247,,,
mxra8b,0.875,,,
mxtx1,-4.000,,,
mxtx2,-4.000,,,
MYADM,0.600,,,
myadml2,-0.864,,,
myb,1.000,,,
mybbp1a,0.655,,,
mybl1,-0.072,,,
mybl2a,0.673,,,
mybl2b,0.706,,,
mybpc1,-1.000,,,
mybpc2a,-1.062,,,
mybpc2b,0.599,,,
mybpc3,0.921,,,
mybpha,-0.232,,,
mybphb,1.949,,,
myca,1.205,,,
mycb,2.114,,,
mycbp,1.685,,,
mycbp2,0.593,,,
mycbpap,-4.000,,,
mych,2.080,,,
mycla,1.014,,,
myclb,0.829,,,
mycn,1.086,,,
myct1a,-0.620,,,
myct1b,-0.875,,,
myd88,1.814,,,
mydgf,1.609,,,
myef2,1.660,,,
myf5,-0.553,,,
myf6,-0.761,,,
myg1,1.545,,,
myh10,0.712,,,
myh11a,-0.331,,,
myh11b,-0.071,,,
myh14,-0.413,,,
myh6,-1.778,,,
myh7,-0.533,,,
myh7ba,-1.115,,,
myh7bb,0.146,,,
myh7l,-0.959,,,
myh9a,2.668,,,
myh9b,1.321,,,
myha,-0.121,,,
myhb,-0.192,,,
myhc4,0.441,,,
myhz1.2,1.630,,,
myhz1.3,1.648,,,
myhz2,1.879,,,
myl1,2.065,,,
myl10,1.905,,,
myl12.1,3.199,,,
myl12.2,1.979,,,
myl13,2.081,,,
MYL2,-1.135,,,
myl2b,-4.000,,,
myl4,-0.313,,,
myl6,1.313,,,
myl7,-4.000,,,
myl9a,0.838,,,
myl9b,1.154,,,
mylipa,0.632,,,
mylipb,1.420,,,
mylk2,-1.046,,,
mylk3,-0.664,,,
mylk4a,-0.062,,,
mylk4b,-0.201,,,
mylk5,1.414,,,
mylka,0.148,,,
mylkb,-0.632,,,
mylpfa,2.792,,,
mylpfb,2.219,,,
mylz3,2.832,,,
mymk,-4.000,,,
mynn,0.788,,,
myo10,1.364,,,
myo10l1,-1.115,,,
myo10l3,0.471,,,
myo15aa,-1.574,,,
myo15ab,-4.000,,,
myo15b,-0.380,,,
myo16,-0.021,,,
myo18aa,0.077,,,
myo18ab,1.004,,,
myo19,0.714,,,
myo1b,1.339,,,
myo1ca,1.253,,,
myo1cb,1.144,,,
MYO1D,0.266,,,
myo1ea,0.386,,,
myo1eb,1.801,,,
myo1f,-1.198,,,
MYO1G,-4.000,,,
myo1ha,-1.062,,,
myo1hb,-1.198,,,
myo3a,-1.135,,,
myo3b,-1.062,,,
myo5aa,0.319,,,
myo5ab,1.604,,,
myo5b,0.200,,,
myo5c,-0.523,,,
myo6a,0.720,,,
myo6b,-0.331,,,
myo7aa,-0.632,,,
myo7ab,-0.232,,,
myo7bb,-1.436,,,
myo9aa,0.837,,,
myo9ab,0.312,,,
myoc,1.822,,,
myocd,-0.626,,,
myod1,-0.099,,,
myof,1.343,,,
myofl,1.160,,,
myog,0.273,,,
myom1a,0.328,,,
myom1b,-0.083,,,
myom2a,0.502,,,
myorg,1.094,,,
myot,-1.062,,,
myoz1a,0.560,,,
myoz1b,1.310,,,
myoz2a,0.325,,,
myoz2b,0.171,,,
myoz3a,-0.244,,,
myrf,-1.198,,,
myrfl,-0.632,,,
myrip,-0.574,,,
mysm1,0.390,,,
myt1a,0.330,,,
myt1b,-0.222,,,
myt1la,-0.946,,,
myzap,0.341,,,
MZT1,1.166,,,
mzt2b,1.240,,,
n4bp1,1.240,,,
n4bp2,0.241,,,
n4bp2l2,0.323,,,
n4bp3,0.083,,,
n6amt1,1.045,,,
naa10,1.785,,,
naa15a,1.227,,,
naa15b,0.976,,,
naa20,1.811,,,
naa25,0.378,,,
naa30,0.647,,,
naa35,1.191,,,
naa38,1.485,,,
naa50,1.281,,,
naa80,-0.153,,,
naalad2,-0.518,,,
nab1a,-0.059,,,
nab1b,-0.205,,,
nab2,0.364,,,
nabp1a,1.051,,,
nabp1b,-0.523,,,
NABP2,0.528,,,
naca,2.569,,,
nacad,-0.602,,,
nacc1a,-0.344,,,
nacc1b,-1.436,,,
nacc2,0.205,,,
nadk2,0.796,,,
nadka,0.427,,,
nadkb,0.638,,,
nae1,1.157,,,
naf1,0.340,,,
naga,1.350,,,
nagk,0.726,,,
naglu,-0.069,,,
nagpa,-0.165,,,
nags,-1.363,,,
naif1,-0.714,,,
nalcn,-1.030,,,
NAMPT (1 of many),-4.000,,,
nampta,0.421,,,
namptb,0.463,,,
nanog,-1.079,,,
nanos1,1.086,,,
nanos2,-0.886,,,
nanos3,-4.000,,,
nanp,0.456,,,
nansa,1.590,,,
nansb,-0.340,,,
nap1l1,1.825,,,
nap1l4a,1.609,,,
nap1l4b,1.247,,,
napaa,0.276,,,
napab,1.710,,,
napba,-0.099,,,
napbb,0.486,,,
napepld,1.334,,,
napga,0.546,,,
napgb,0.068,,,
naprt,1.035,,,
narf,0.902,,,
narfl,0.532,,,
nars,1.433,,,
nars2,0.234,,,
nasp,1.149,,,
nat10,0.653,,,
nat14,-0.292,,,
nat15,0.906,,,
nat16,-0.413,,,
NAT16 (1 of many),-0.986,,,
nat6,-4.000,,,
nat8l,-0.265,,,
nat9,1.168,,,
natd1,0.618,,,
NAV1 (1 of many),0.052,,,
nav1b,-0.234,,,
nav2a,0.605,,,
nav2b,1.008,,,
nav3,0.190,,,
naxd,1.368,,,
naxe,1.135,,,
nbas,0.214,,,
nbeaa,0.020,,,
nbeab,-0.553,,,
nbeal1,0.086,,,
nbeal2,0.195,,,
nbl1,-4.000,,,
nbn,0.483,,,
nbr1a,0.997,,,
nbr1b,0.952,,,
NC_002333.10,-4.000,,,
NC_002333.11,-4.000,,,
NC_002333.13,-4.000,,,
NC_002333.14,-4.000,,,
NC_002333.17,2.192,,,
NC_002333.19,-4.000,,,
NC_002333.2,-4.000,,,
NC_002333.20,-4.000,,,
NC_002333.21,-4.000,,,
NC_002333.22,-4.000,,,
NC_002333.23,-4.000,,,
NC_002333.24,-4.000,,,
NC_002333.4,3.706,,,
NC_002333.5,-4.000,,,
NC_002333.6,-4.000,,,
NC_002333.8,-4.000,,,
NC_002333.9,-4.000,,,
ncalda,0.948,,,
ncaldb,0.696,,,
ncam1a,0.644,,,
ncam1b,-0.307,,,
ncam2,-0.357,,,
ncam3,-0.413,,,
ncanb,-0.513,,,
ncapd2,1.144,,,
ncapd3,0.724,,,
ncapg,1.142,,,
ncapg2,0.643,,,
ncaph,0.989,,,
ncaph2,0.417,,,
ncbp2,1.133,,,
ncbp3,0.944,,,
nccrp1,1.779,,,
ncdn,0.877,,,
NCEH1 (1 of many),0.830,,,
nceh1a,-0.796,,,
nceh1b.1,0.277,,,
ncf1,-0.052,,,
ncf2,-0.658,,,
ncf4,-0.921,,,
nck1a,1.130,,,
nck1b,1.408,,,
nck2a,0.166,,,
nck2b,1.147,,,
nckap1,1.198,,,
NCKAP1L,0.095,,,
nckap5l,0.511,,,
nckipsd,0.788,,,
ncl,1.969,,,
ncln,1.056,,,
ncoa1,0.147,,,
ncoa2,0.416,,,
ncoa3,0.958,,,
ncoa4,1.697,,,
ncoa5,1.365,,,
ncoa6,0.874,,,
ncor1,1.078,,,
ncor2,0.857,,,
ncs1a,-0.196,,,
ncs1b,-1.030,,,
mt-nd2,2.516,,,
mt-nd3,2.378,,,
mt-nd4,2.580,,,
mt-nd4l,2.279,,,
ndc1,1.002,,,
ndc80,0.873,,,
nde1,0.840,,,
ndel1a,0.841,,,
ndel1b,1.365,,,
ndfip1,1.687,,,
ndfip1l,1.718,,,
ndfip2,1.270,,,
ndnf,0.640,,,
ndnfl,-0.201,,,
ndnl2,1.142,,,
ndor1,0.381,,,
ndp,-0.344,,,
ndr1,-0.834,,,
ndr2,-1.477,,,
ndrg1a,1.272,,,
ndrg1b,1.132,,,
ndrg2,1.373,,,
ndrg3a,1.322,,,
ndrg3b,1.288,,,
ndrg4,0.803,,,
ndst1a,-0.569,,,
ndst2a,1.254,,,
ndst2b,0.080,,,
ndst3,-0.170,,,
ndufa1,2.448,,,
ndufa10,1.811,,,
ndufa11,2.368,,,
ndufa12,2.286,,,
ndufa2,2.144,,,
ndufa3,1.313,,,
ndufa4,1.044,,,
ndufa4l,2.468,,,
ndufa4l2a,-0.761,,,
ndufa4l2b,-0.854,,,
ndufa5,2.351,,,
ndufa6,1.792,,,
ndufa7,1.678,,,
ndufa8,1.906,,,
ndufa9a,1.591,,,
ndufa9b,0.314,,,
ndufab1a,1.960,,,
ndufab1b,1.951,,,
ndufaf1,1.281,,,
ndufaf2,0.139,,,
ndufaf3,1.275,,,
ndufaf4,0.830,,,
ndufaf5,1.072,,,
ndufaf6,0.856,,,
ndufaf7,0.552,,,
NDUFAF8,1.219,,,
NDUFB1,2.200,,,
ndufb10,2.212,,,
ndufb11,1.690,,,
ndufb2,1.815,,,
ndufb3,2.042,,,
ndufb4,2.340,,,
ndufb5,1.833,,,
ndufb6,2.123,,,
ndufb7,2.207,,,
ndufb8,2.450,,,
ndufb9,2.332,,,
ndufc2,1.973,,,
ndufs1,1.597,,,
ndufs2,2.067,,,
ndufs3,2.005,,,
ndufs4,1.959,,,
ndufs5,2.084,,,
ndufs6,2.144,,,
ndufs7,2.036,,,
ndufs8a,1.468,,,
ndufs8b,-0.281,,,
ndufv1,1.867,,,
ndufv2,1.640,,,
ndufv3,1.958,,,
neb,0.759,,,
nebl,-1.062,,,
necab1,0.051,,,
necab2,-0.131,,,
necab3,-1.699,,,
necap1,0.398,,,
necap2,1.609,,,
nectin1a,-0.003,,,
nectin1b,1.638,,,
nectin3b,0.705,,,
nectin4a,0.118,,,
nectin4b,-0.692,,,
nedd1,0.913,,,
nedd4a,1.013,,,
nedd4l,1.074,,,
nedd8,1.783,,,
nedd8l,1.115,,,
nedd9,1.774,,,
nefla,-1.778,,,
neflb,-4.000,,,
nefma,-1.155,,,
nefmb,-1.247,,,
negaly6,-0.304,,,
negr1,0.842,,,
neil1,1.145,,,
neil3,0.733,,,
nek1,0.047,,,
nek10,-0.787,,,
nek11,-1.015,,,
nek12,-0.548,,,
nek2,0.519,,,
nek3,0.100,,,
nek4,0.758,,,
nek6,0.821,,,
nek7,1.159,,,
nek8,-0.387,,,
nek9,1.022,,,
nelfa,0.408,,,
nelfb,0.931,,,
nelfcd,0.906,,,
nelfe,0.997,,,
nell2a,0.056,,,
nell2b,0.318,,,
nemp1,0.595,,,
nemp2,0.720,,,
nenf,1.499,,,
neo1a,0.904,,,
neo1b,0.682,,,
nepro,-0.056,,,
nes,-2.176,,,
net1,2.007,,,
neto1,-1.222,,,
neto1l,-1.247,,,
neu1,1.136,,,
neu3.1,-0.464,,,
neu3.2,1.764,,,
neu3.3,-0.337,,,
neu3.4,-0.203,,,
neu3.5,-0.334,,,
neu4,-4.000,,,
neurl1aa,0.032,,,
neurl1ab,-0.645,,,
neurl1b,-0.137,,,
neurl2,-1.301,,,
neurl4,-0.167,,,
neurod1,1.471,,,
neurod2,-0.428,,,
neurod4,0.921,,,
neurod6a,-0.814,,,
neurod6b,0.039,,,
neurog1,-0.834,,,
neurog3,-1.115,,,
nexmifa,-0.432,,,
nexmifb,-0.591,,,
nexn,0.421,,,
nf1a,0.350,,,
nf1b,-0.391,,,
nf2a,0.078,,,
nf2b,0.487,,,
nfasca,0.197,,,
nfat5a,0.465,,,
nfat5b,-0.067,,,
nfatc1,0.270,,,
nfatc2a,-0.548,,,
nfatc2b,-2.477,,,
nfatc2ip,0.793,,,
nfatc3a,0.788,,,
nfatc3b,0.645,,,
nfatc4,-0.518,,,
nfe2,0.213,,,
