gene_name,log10FPKM,,,
mnx2a,-4.000,,,
mnx2b,-0.706,,,
mob1a,1.630,,,
mob1ba,1.480,,,
mob1bb,0.890,,,
mob2a,0.751,,,
mob2b,1.148,,,
mob3a,1.549,,,
mob3c,1.161,,,
mob4,2.045,,,
mocos,-0.281,,,
mocs1,-0.384,,,
mocs2,0.271,,,
mocs3,0.795,,,
mogat2,-0.114,,,
mogat3a,1.008,,,
mogat3b,0.838,,,
mogs,1.054,,,
mon1a,0.387,,,
mon1ba,-1.247,,,
mon1bb,0.698,,,
mon2,0.830,,,
morc2,1.214,,,
morc3a,0.554,,,
morc3b,-4.000,,,
morf4l1,1.608,,,
morn2,0.147,,,
morn3,-0.284,,,
morn4,0.011,,,
morn5,-0.360,,,
mos,-0.210,,,
mosmob,0.001,,,
mospd1,1.281,,,
mospd2,0.967,,,
moto,-2.477,,,
mov10a,1.179,,,
mov10b.1,0.331,,,
mov10b.2,-1.875,,,
moxd1,0.637,,,
moxd1l,0.785,,,
mpc1,2.225,,,
mpc2,1.816,,,
mpdu1a,1.025,,,
mpdu1b,1.085,,,
mpeg1.1,-0.281,,,
mpeg1.2,1.008,,,
mpeg1.3,-4.000,,,
mpg,-0.337,,,
mphosph10,0.889,,,
mphosph6,0.277,,,
mphosph8,0.900,,,
mphosph9,0.105,,,
mpi,0.696,,,
mpl,-4.000,,,
mplkip,1.105,,,
mpnd,0.325,,,
mpp1,1.111,,,
mpp2a,-0.569,,,
mpp2b,0.083,,,
mpp3a,-0.632,,,
mpp3b,-0.486,,,
mpp4a,-0.398,,,
mpp5a,0.879,,,
mpp5b,0.342,,,
mpp6a,0.840,,,
mpp6b,0.812,,,
mpp7a,0.431,,,
mpp7b,-4.000,,,
mppe1,0.447,,,
mpped1,0.082,,,
mpped2,0.593,,,
mpped2a,0.879,,,
mpv17,0.981,,,
mpv17l2,0.138,,,
mpx,-0.504,,,
mpz,-4.000,,,
mpzl1l,1.266,,,
mpzl2b,1.825,,,
mrap,-4.000,,,
mrap2a,-0.310,,,
mrap2b,-4.000,,,
mras,-0.012,,,
mrc1a,-0.563,,,
mrc1b,-0.946,,,
mrc2,1.101,,,
mre11a,0.581,,,
mrgbp,1.299,,,
mri1,0.929,,,
mrm1,-0.504,,,
mrm2,-0.394,,,
mrm3a,0.143,,,
mrm3b,0.210,,,
mrnip,0.334,,,
mroh1,0.733,,,
mrpl1,0.441,,,
mrpl10,0.854,,,
mrpl11,1.639,,,
mrpl12,1.514,,,
mrpl13,1.753,,,
mrpl14,1.508,,,
mrpl15,1.462,,,
mrpl16,1.637,,,
mrpl17,1.103,,,
mrpl18,1.644,,,
mrpl19,1.261,,,
mrpl2,1.428,,,
mrpl20,1.630,,,
mrpl21,1.191,,,
mrpl22,-0.227,,,
mrpl23,1.571,,,
mrpl24,1.451,,,
mrpl27,1.461,,,
mrpl28,1.429,,,
mrpl3,1.297,,,
mrpl30,1.515,,,
mrpl32,0.932,,,
mrpl33,1.326,,,
mrpl34,1.534,,,
mrpl35,1.316,,,
mrpl36,0.831,,,
mrpl37,1.468,,,
mrpl38,1.495,,,
mrpl39,1.256,,,
mrpl4,1.548,,,
mrpl40,1.244,,,
mrpl41,1.323,,,
mrpl42,1.495,,,
mrpl43,0.950,,,
mrpl44,1.243,,,
mrpl45,1.457,,,
mrpl46,0.778,,,
mrpl47,1.260,,,
mrpl48,1.105,,,
MRPL49,1.039,,,
mrpl51,0.994,,,
mrpl52,1.429,,,
mrpl53,2.019,,,
mrpl54,1.377,,,
mrpl57,1.627,,,
mrpl58,0.920,,,
mrpl9,0.787,,,
mrps10,1.764,,,
mrps11,1.395,,,
MRPS12,1.487,,,
mrps14,1.414,,,
mrps15,0.467,,,
mrps16,0.913,,,
mrps17,1.198,,,
mrps18a,1.500,,,
mrps18b,1.262,,,
mrps18c,1.436,,,
mrps2,1.029,,,
mrps21,1.611,,,
mrps22,1.050,,,
mrps23,0.963,,,
mrps24,1.652,,,
mrps25,0.514,,,
mrps26,0.951,,,
mrps27,0.826,,,
mrps28,0.903,,,
mrps30,1.512,,,
mrps31,1.098,,,
mrps33,1.345,,,
mrps34,1.333,,,
mrps35,0.965,,,
mrps36,1.799,,,
mrps5,0.921,,,
mrps6,1.467,,,
mrps7,1.278,,,
mrps9,0.722,,,
mrrf,0.923,,,
mrs2,0.724,,,
mrtfaa,-0.004,,,
mrtfab,1.236,,,
mrtfba,-0.027,,,
mrtfbb,0.390,,,
mrto4,1.477,,,
mrvi1,-0.824,,,
ms4a17a.1,1.177,,,
ms4a17a.10,0.783,,,
ms4a17a.11,1.653,,,
ms4a17a.12,-0.319,,,
ms4a17a.14,-1.198,,,
ms4a17a.16,-1.574,,,
ms4a17a.17,-1.574,,,
ms4a17a.2,0.794,,,
ms4a17a.3,0.757,,,
ms4a17a.4,0.490,,,
ms4a17a.5,1.602,,,
ms4a17a.6,-1.331,,,
ms4a17a.7,1.734,,,
ms4a17a.8,1.404,,,
ms4a17a.9,1.770,,,
ms4a17c.1,-4.000,,,
ms4a17c.2,-4.000,,,
msantd1,0.516,,,
MSANTD2,-0.325,,,
msantd4,-0.548,,,
msc,-0.721,,,
msgn1,-2.000,,,
msh2,1.107,,,
msh3,0.003,,,
msh4,-0.344,,,
msh5,-2.477,,,
msh6,1.017,,,
msi1,0.757,,,
msi2a,0.472,,,
msi2b,1.413,,,
msl1a,0.683,,,
msl1b,1.058,,,
msl2a,0.610,,,
msl2b,0.606,,,
mslna,0.255,,,
mslnb,0.652,,,
msmo1,1.318,,,
msna,1.516,,,
msnb,-2.000,,,
msra,1.136,,,
msrb1a,1.141,,,
msrb1b,0.599,,,
msrb2,0.226,,,
msrb3,1.193,,,
mss51,-0.854,,,
mst1,-0.013,,,
mst1ra,1.003,,,
mst1rb,-4.000,,,
mstna,-4.000,,,
mstnb,-1.015,,,
msto1,0.741,,,
msx1a,0.169,,,
msx1b,1.874,,,
msx2a,0.732,,,
msx2b,1.581,,,
msx3,0.800,,,
mt-co1,3.448,,,
mt-co2,3.759,,,
mt-cyb,3.182,,,
mt-nd1,2.190,,,
mt-nd5,2.166,,,
mt-nd6,2.199,,,
mt2,0.520,,,
mta1,1.149,,,
mta2,1.354,,,
mta3,1.381,,,
mtap,1.542,,,
mtbl,0.731,,,
mtbp,0.145,,,
mtch2,1.571,,,
mtcl1,-0.490,,,
mtdha,1.246,,,
mtdhb,0.788,,,
MTERF1,-0.066,,,
mterf2,-0.276,,,
mterf3,0.855,,,
MTERF4,0.859,,,
mtf1,-0.787,,,
mtf2,0.591,,,
mtfmt,0.656,,,
mtfp1,1.237,,,
mtfr1,0.998,,,
mtfr1l,1.150,,,
mtfr2,0.817,,,
mtg1,0.821,,,
mtg2,0.766,,,
mthfd1a,-0.579,,,
mthfd1b,0.927,,,
mthfd1l,-0.104,,,
mthfd2,1.343,,,
mthfd2l,-1.046,,,
mthfr,0.620,,,
mthfs,1.060,,,
mthfsd,-4.000,,,
mtif2,0.470,,,
mtif3,0.745,,,
mtm1,1.038,,,
mtmr10,0.963,,,
mtmr11,0.516,,,
mtmr12,0.948,,,
mtmr14,0.637,,,
mtmr1a,-0.001,,,
mtmr1b,0.770,,,
mtmr2,1.284,,,
mtmr3,1.246,,,
mtmr4,0.252,,,
mtmr6,1.088,,,
mtmr7a,-0.133,,,
mtmr7b,0.760,,,
mtmr8,0.903,,,
mtmr9,0.513,,,
mtnr1aa,-0.413,,,
mtnr1ab,-0.347,,,
mtnr1al,-0.875,,,
mtnr1ba,-0.569,,,
mtnr1bb,-4.000,,,
mtnr1c,-0.761,,,
mto1,1.064,,,
mtor,0.869,,,
mtpap,0.350,,,
mtpn,2.077,,,
mtr,0.585,,,
mtrex,1.232,,,
mtrf1,0.460,,,
mtrf1l,0.306,,,
mtrr,0.907,,,
mtss1,1.118,,,
mtss1la,1.210,,,
mtss1lb,-0.157,,,
mttp,0.144,,,
mturn,-0.088,,,
mtus1a,0.753,,,
mtus1b,1.287,,,
mtus2a,-0.244,,,
mtx1a,0.125,,,
mtx1b,0.587,,,
mtx2,1.283,,,
mtx3,0.293,,,
muc13a,-1.015,,,
muc13b,-0.391,,,
muc2.1,-4.000,,,
muc5.1,0.551,,,
muc5.2,1.105,,,
muc5.3,0.262,,,
muc5d,-2.477,,,
muc5e,-0.761,,,
muc5f,-0.331,,,
mucms1,-2.176,,,
mul1a,-0.013,,,
mul1b,0.515,,,
mus81,1.018,,,
musk,-0.721,,,
mustn1a,0.033,,,
mustn1b,-0.787,,,
mut,1.224,,,
mvb12a,1.373,,,
mvb12ba,0.563,,,
mvb12bb,-0.972,,,
mvda,0.365,,,
mvk,0.401,,,
mvp,2.482,,,
mxa,-0.632,,,
mxb,-4.000,,,
mxc,0.380,,,
mxd,-1.331,,,
mxd1,0.007,,,
mxd3,1.328,,,
mxd4,0.864,,,
mxe,-0.585,,,
mxf,-2.477,,,
mxg,-2.000,,,
mxi1,0.869,,,
mxra5a,0.600,,,
mxra5b,0.113,,,
mxra7,0.083,,,
mxra8a,1.328,,,
mxra8b,1.465,,,
mxtx1,-4.000,,,
mxtx2,-1.062,,,
MYADM,0.569,,,
myadml2,-2.477,,,
myb,1.361,,,
mybbp1a,1.030,,,
mybl1,0.383,,,
mybl2a,0.743,,,
mybl2b,0.861,,,
mybpc1,-0.444,,,
mybpc2a,-0.834,,,
mybpc2b,0.329,,,
mybpc3,0.250,,,
mybpha,-0.533,,,
mybphb,1.484,,,
myca,1.248,,,
mycb,2.098,,,
mycbp,1.742,,,
mycbp2,0.594,,,
mycbpap,-0.022,,,
mych,2.207,,,
mycla,1.168,,,
myclb,0.824,,,
mycn,1.172,,,
myct1a,-0.047,,,
myct1b,-0.972,,,
myd88,1.916,,,
mydgf,1.631,,,
myef2,1.755,,,
myf5,-0.409,,,
myf6,-0.444,,,
myg1,1.676,,,
myh10,1.290,,,
myh11a,-0.424,,,
myh11b,-0.189,,,
myh14,0.252,,,
myh6,-2.000,,,
myh7,-0.212,,,
myh7ba,-0.699,,,
myh7bb,-0.247,,,
myh7l,-2.477,,,
myh9a,2.599,,,
myh9b,1.731,,,
myha,-0.416,,,
myhb,-0.387,,,
myhc4,0.221,,,
myhz1.2,1.594,,,
myhz1.3,1.506,,,
myhz2,1.532,,,
myl1,1.536,,,
myl10,1.325,,,
myl12.1,3.071,,,
myl12.2,1.935,,,
myl13,1.519,,,
MYL2,-0.714,,,
myl2b,-1.247,,,
myl4,-0.019,,,
myl6,1.286,,,
myl7,-0.626,,,
myl9a,0.928,,,
myl9b,1.267,,,
mylipa,0.723,,,
mylipb,1.322,,,
mylk2,-1.778,,,
mylk3,-4.000,,,
mylk4a,0.127,,,
mylk4b,-0.340,,,
mylk5,1.527,,,
mylka,0.675,,,
mylkb,-0.284,,,
mylpfa,2.354,,,
mylpfb,1.835,,,
mylz3,2.426,,,
mymk,-1.015,,,
mynn,0.865,,,
myo10,1.594,,,
myo10l1,-0.247,,,
myo10l3,0.765,,,
myo15aa,-0.224,,,
myo15ab,-1.436,,,
myo15b,-0.270,,,
myo16,0.124,,,
myo18aa,0.522,,,
myo18ab,0.977,,,
myo19,0.859,,,
myo1b,1.548,,,
myo1ca,1.149,,,
myo1cb,1.216,,,
MYO1D,0.830,,,
myo1ea,1.085,,,
myo1eb,1.688,,,
myo1f,-0.632,,,
MYO1G,-2.477,,,
myo1ha,-2.477,,,
myo1hb,-4.000,,,
myo3a,-0.678,,,
myo3b,-0.477,,,
myo5aa,0.436,,,
myo5ab,1.502,,,
myo5b,0.836,,,
myo5c,-0.110,,,
myo6a,0.875,,,
myo6b,0.485,,,
myo7aa,-0.440,,,
myo7ab,-0.596,,,
myo7bb,-0.986,,,
myo9aa,1.043,,,
myo9ab,0.294,,,
myoc,1.648,,,
myocd,-0.658,,,
myod1,-0.402,,,
myof,1.295,,,
myofl,1.156,,,
myog,0.142,,,
myom1a,0.273,,,
myom1b,-0.477,,,
myom2a,0.117,,,
myorg,1.317,,,
myot,-1.097,,,
myoz1a,0.132,,,
myoz1b,0.956,,,
myoz2a,-0.151,,,
myoz2b,-0.298,,,
myoz3a,-1.198,,,
myrf,-0.699,,,
myrfl,-0.316,,,
myrip,-0.946,,,
mysm1,0.440,,,
myt1a,0.224,,,
myt1b,-0.145,,,
myt1la,-1.176,,,
myzap,1.144,,,
MZT1,1.326,,,
mzt2b,1.277,,,
n4bp1,1.339,,,
n4bp2,0.429,,,
n4bp2l2,0.221,,,
n4bp3,0.096,,,
n6amt1,1.185,,,
naa10,1.905,,,
naa15a,1.331,,,
naa15b,1.064,,,
naa20,1.892,,,
naa25,0.545,,,
naa30,0.645,,,
naa35,1.320,,,
naa38,1.582,,,
naa50,1.485,,,
naa80,-0.227,,,
naalad2,0.158,,,
nab1a,0.572,,,
nab1b,0.589,,,
nab2,0.823,,,
nabp1a,1.186,,,
nabp1b,-0.671,,,
NABP2,0.507,,,
naca,2.598,,,
nacad,-0.432,,,
nacc1a,0.001,,,
nacc1b,-0.585,,,
nacc2,0.093,,,
nadk2,0.795,,,
nadka,1.097,,,
nadkb,0.915,,,
nae1,1.312,,,
naf1,0.457,,,
naga,1.414,,,
nagk,0.717,,,
naglu,0.062,,,
nagpa,-0.018,,,
nags,-1.699,,,
naif1,-0.260,,,
nalcn,-0.645,,,
NAMPT (1 of many),-2.176,,,
nampta,0.583,,,
namptb,0.670,,,
nanog,-1.247,,,
nanos1,1.513,,,
nanos2,-4.000,,,
nanos3,-4.000,,,
nanp,0.352,,,
nansa,1.687,,,
nansb,0.370,,,
nap1l1,2.067,,,
nap1l4a,1.692,,,
nap1l4b,1.241,,,
napaa,0.437,,,
napab,1.790,,,
napba,-0.145,,,
napbb,0.367,,,
napepld,1.297,,,
napga,0.733,,,
napgb,-0.201,,,
naprt,1.199,,,
narf,1.011,,,
narfl,0.582,,,
nars,1.576,,,
nars2,0.447,,,
nasp,1.595,,,
nat10,0.835,,,
nat14,-0.035,,,
nat15,1.015,,,
nat16,-0.347,,,
NAT16 (1 of many),-0.180,,,
nat6,-4.000,,,
nat8l,-0.027,,,
nat9,1.325,,,
natd1,0.696,,,
NAV1 (1 of many),0.280,,,
nav1b,0.057,,,
nav2a,0.862,,,
nav2b,1.123,,,
nav3,0.509,,,
naxd,1.453,,,
naxe,1.214,,,
nbas,0.585,,,
nbeaa,-0.729,,,
nbeab,-0.347,,,
nbeal1,0.513,,,
nbeal2,0.292,,,
nbl1,-0.295,,,
nbn,0.591,,,
nbr1a,1.188,,,
nbr1b,1.074,,,
NC_002333.10,-4.000,,,
NC_002333.11,-4.000,,,
NC_002333.13,-4.000,,,
NC_002333.14,-4.000,,,
NC_002333.17,2.225,,,
NC_002333.19,-4.000,,,
NC_002333.2,-4.000,,,
NC_002333.20,-4.000,,,
NC_002333.21,-4.000,,,
NC_002333.22,-4.000,,,
NC_002333.23,-4.000,,,
NC_002333.24,-4.000,,,
NC_002333.4,3.717,,,
NC_002333.5,-4.000,,,
NC_002333.6,-4.000,,,
NC_002333.8,-4.000,,,
NC_002333.9,-4.000,,,
ncalda,0.901,,,
ncaldb,0.886,,,
ncam1a,0.748,,,
ncam1b,0.013,,,
ncam2,0.266,,,
ncam3,-0.972,,,
ncanb,-1.030,,,
ncapd2,1.245,,,
ncapd3,0.997,,,
ncapg,1.320,,,
ncapg2,0.860,,,
ncaph,1.105,,,
ncaph2,0.694,,,
ncbp2,1.278,,,
ncbp3,1.010,,,
nccrp1,1.851,,,
ncdn,0.909,,,
NCEH1 (1 of many),0.771,,,
nceh1a,-4.000,,,
nceh1b.1,0.213,,,
ncf1,-0.072,,,
ncf2,-0.513,,,
ncf4,-1.046,,,
nck1a,1.395,,,
nck1b,1.461,,,
nck2a,0.985,,,
nck2b,1.204,,,
nckap1,1.220,,,
NCKAP1L,-0.276,,,
nckap5l,0.868,,,
nckipsd,0.725,,,
ncl,2.134,,,
ncln,1.241,,,
ncoa1,0.417,,,
ncoa2,0.605,,,
ncoa3,1.162,,,
ncoa4,1.632,,,
ncoa5,1.491,,,
ncoa6,1.107,,,
ncor1,1.212,,,
ncor2,0.907,,,
ncs1a,-0.036,,,
ncs1b,-0.170,,,
mt-nd2,2.589,,,
mt-nd3,2.456,,,
mt-nd4,2.671,,,
mt-nd4l,2.464,,,
ndc1,1.034,,,
ndc80,1.089,,,
nde1,0.875,,,
ndel1a,0.869,,,
ndel1b,1.550,,,
ndfip1,1.776,,,
ndfip1l,1.833,,,
ndfip2,1.263,,,
ndnf,1.326,,,
ndnfl,0.749,,,
ndnl2,1.185,,,
ndor1,0.675,,,
ndp,0.328,,,
ndr1,-4.000,,,
ndr2,-1.523,,,
ndrg1a,1.255,,,
ndrg1b,0.421,,,
ndrg2,1.395,,,
ndrg3a,1.576,,,
ndrg3b,1.400,,,
ndrg4,0.176,,,
ndst1a,-0.121,,,
ndst2a,1.328,,,
ndst2b,-0.192,,,
ndst3,0.150,,,
ndufa1,2.486,,,
ndufa10,1.875,,,
ndufa11,2.457,,,
ndufa12,2.360,,,
ndufa2,2.124,,,
ndufa3,1.318,,,
ndufa4,1.163,,,
ndufa4l,2.500,,,
ndufa4l2a,-0.281,,,
ndufa4l2b,-4.000,,,
ndufa5,2.255,,,
ndufa6,1.649,,,
ndufa7,1.698,,,
ndufa8,1.979,,,
ndufa9a,1.702,,,
ndufa9b,-0.054,,,
ndufab1a,2.131,,,
ndufab1b,2.040,,,
ndufaf1,1.431,,,
ndufaf2,0.458,,,
ndufaf3,1.380,,,
ndufaf4,1.023,,,
ndufaf5,1.266,,,
ndufaf6,0.841,,,
ndufaf7,0.616,,,
NDUFAF8,1.401,,,
NDUFB1,2.121,,,
ndufb10,2.237,,,
ndufb11,1.783,,,
ndufb2,1.897,,,
ndufb3,1.927,,,
ndufb4,2.405,,,
ndufb5,1.822,,,
ndufb6,2.204,,,
ndufb7,2.146,,,
ndufb8,2.501,,,
ndufb9,2.272,,,
ndufc2,2.033,,,
ndufs1,1.719,,,
ndufs2,2.174,,,
ndufs3,2.046,,,
ndufs4,2.054,,,
ndufs5,2.202,,,
ndufs6,2.213,,,
ndufs7,2.052,,,
ndufs8a,1.601,,,
ndufs8b,-0.523,,,
ndufv1,1.984,,,
ndufv2,1.675,,,
ndufv3,2.044,,,
neb,0.185,,,
nebl,-1.176,,,
necab1,0.236,,,
necab2,-0.237,,,
necab3,-4.000,,,
necap1,0.378,,,
necap2,1.643,,,
nectin1a,0.024,,,
nectin1b,1.598,,,
nectin3b,0.832,,,
nectin4a,0.736,,,
nectin4b,0.446,,,
nedd1,1.112,,,
nedd4a,1.032,,,
nedd4l,1.114,,,
nedd8,1.811,,,
nedd8l,1.194,,,
nedd9,1.597,,,
nefla,-4.000,,,
neflb,-4.000,,,
nefma,-0.706,,,
nefmb,-0.778,,,
negaly6,1.320,,,
negr1,1.009,,,
neil1,1.279,,,
neil3,0.817,,,
nek1,0.254,,,
nek10,-4.000,,,
nek11,-0.563,,,
nek12,-0.473,,,
nek2,0.414,,,
nek3,0.242,,,
nek4,0.812,,,
nek6,0.726,,,
nek7,1.375,,,
nek8,0.279,,,
nek9,1.141,,,
nelfa,0.432,,,
nelfb,0.940,,,
nelfcd,0.954,,,
nelfe,1.017,,,
nell2a,0.127,,,
nell2b,-0.163,,,
nemp1,0.663,,,
nemp2,0.787,,,
nenf,1.540,,,
neo1a,1.202,,,
neo1b,0.967,,,
nepro,0.257,,,
nes,-0.921,,,
net1,2.214,,,
neto1,-0.933,,,
neto1l,-1.875,,,
neu1,1.247,,,
neu3.1,0.085,,,
neu3.2,1.307,,,
neu3.3,-1.247,,,
neu3.4,-0.322,,,
neu3.5,-0.499,,,
neu4,-4.000,,,
neurl1aa,0.439,,,
neurl1ab,0.103,,,
neurl1b,0.258,,,
neurl2,-4.000,,,
neurl4,0.202,,,
neurod1,0.928,,,
neurod2,-1.030,,,
neurod4,0.594,,,
neurod6a,-4.000,,,
neurod6b,-0.189,,,
neurog1,-1.176,,,
neurog3,-0.745,,,
nexmifa,-0.620,,,
nexmifb,-0.380,,,
nexn,0.327,,,
nf1a,0.476,,,
nf1b,0.246,,,
nf2a,0.460,,,
nf2b,0.538,,,
nfasca,0.531,,,
nfat5a,0.649,,,
nfat5b,0.100,,,
nfatc1,0.849,,,
nfatc2a,0.489,,,
nfatc2b,-1.135,,,
nfatc2ip,0.890,,,
nfatc3a,0.860,,,
nfatc3b,0.824,,,
nfatc4,0.438,,,
nfe2,-0.139,,,
nfe2l1a,0.983,,,
nfe2l1b,0.935,,,
nfe2l2a,1.804,,,
nfe2l2b,0.955,,,
nfe2l3,1.243,,,
nfia,0.927,,,
nfic,0.058,,,
nfil3,2.271,,,
nfil3-2,1.476,,,
nfil3-3,-2.477,,,
nfil3-4,-1.331,,,
nfil3-5,2.008,,,
nfil3-6,0.157,,,
nfixa,-1.273,,,
nfixb,0.298,,,
nfkb1,-0.420,,,
nfkb2,1.422,,,
nfkbiaa,2.545,,,
nfkbiab,2.599,,,
nfkbib,1.822,,,
nfkbie,1.355,,,
nfkbil1,-0.796,,,
nfkbiz,1.753,,,
nfr,0.448,,,
nfrkb,0.594,,,
nfs1,1.152,,,
nfu1,1.048,,,
NFX1,1.324,,,
nfxl1,0.374,,,
nfya,1.344,,,
nfyal,0.751,,,
nfyba,1.500,,,
nfybb,1.130,,,
nfyc,1.532,,,
ngb,-0.585,,,
ngdn,1.041,,,
ngef,-0.071,,,
ngfa,1.063,,,
ngfb,0.946,,,
ngfra,-0.015,,,
ngfrb,1.092,,,
ngly1,1.144,,,
ngrn,0.673,,,
ngs,-0.678,,,
nhej1,1.068,,,
nhlh2,0.135,,,
nhlrc2,0.325,,,
NHLRC3,1.151,,,
nhp2,1.531,,,
nhsa,0.083,,,
nhsb,-0.129,,,
nhsl1a,0.700,,,
nhsl1b,0.477,,,
nhsl2,0.199,,,
nicn1,-0.685,,,
nid1a,1.230,,,
nid1b,1.624,,,
nid2a,1.727,,,
nid2b,-1.778,,,
nif3l1,1.001,,,
nifk,1.104,,,
nim1k,-0.119,,,
nin,-0.172,,,
NINJ1,0.607,,,
ninj2,-0.018,,,
ninl,0.454,,,
nip7,0.625,,,
nipa1,0.708,,,
nipa2,1.394,,,
nipal2,-0.692,,,
nipal3,1.274,,,
nipal4,0.625,,,
nipbla,0.905,,,
nipblb,0.685,,,
nipsnap1,-0.814,,,
nipsnap2,1.782,,,
nipsnap3a,1.013,,,
nisch,0.579,,,
nit1,0.324,,,
nit2,1.219,,,
nitr10a,-4.000,,,
nitr11a,-4.000,,,
nitr12,-4.000,,,
nitr13,-4.000,,,
nitr14b,-4.000,,,
nitr1b,-4.000,,,
nitr1f,-4.000,,,
nitr1h,-4.000,,,
nitr1i,-4.000,,,
nitr1k,-4.000,,,
nitr1m,-4.000,,,
nitr2a,-0.946,,,
nitr2b,-1.477,,,
nitr3a,-4.000,,,
nitr3c,-0.706,,,
nitr3d,-0.886,,,
nitr3r.1l,-4.000,,,
nitr4a,-4.000,,,
nitr5,-1.875,,,
nitr6a,-4.000,,,
nitr6b,-4.000,,,
nitr7a,-4.000,,,
nitr7b,-4.000,,,
nitr8,-4.000,,,
nitr9,-4.000,,,
nkain1,1.174,,,
nkain2,-0.436,,,
nkain4,1.005,,,
nkap,1.679,,,
nkd1,0.890,,,
nkd2a,0.520,,,
nkd3,0.418,,,
nkd3l,-4.000,,,
nkiras1,0.604,,,
nkiras2,0.602,,,
nkl.1,-4.000,,,
nkl.2,-4.000,,,
nkl.3,-4.000,,,
nkl.4,-4.000,,,
nkpd1,-4.000,,,
nkrf,0.839,,,
nktr,1.044,,,
nkx1.2la,-4.000,,,
nkx1.2lb,-2.000,,,
nkx2.1,-0.490,,,
nkx2.2a,-0.897,,,
nkx2.2b,-4.000,,,
nkx2.3,0.749,,,
nkx2.4a,-1.331,,,
nkx2.4b,-0.678,,,
nkx2.5,-4.000,,,
nkx2.7,0.790,,,
nkx2.9,-1.135,,,
nkx3-1,0.286,,,
nkx3.2,0.895,,,
nkx3.3,0.632,,,
nkx6.1,-1.079,,,
nkx6.2,-1.477,,,
nkx6.3,-4.000,,,
nle1,0.887,,,
nlgn1,-4.000,,,
nlgn2a,-0.585,,,
nlgn2b,-0.056,,,
nlgn3a,0.572,,,
nlgn3b,-0.076,,,
nlgn4xa,0.032,,,
nlgn4xb,-4.000,,,
nlk1,0.816,,,
nlk2,0.276,,,
nln,-0.281,,,
nlrb5,-1.778,,,
nlrc3,0.667,,,
nlrc3l,1.083,,,
nlrc3l1,0.889,,,
nlrc5,-4.000,,,
nlrc6,0.332,,,
nlrc7,-0.632,,,
nlrc8,-0.504,,,
nlrc9,-1.875,,,
nlrp15,-0.986,,,
nlrp16,-0.072,,,
nlrx1,0.963,,,
nmba,-0.212,,,
nmbb,-1.079,,,
nmbr,-0.714,,,
nmd3,1.056,,,
nme2a,0.447,,,
nme2b.1,2.628,,,
nme2b.2,1.483,,,
nme3,0.818,,,
nme4,-0.477,,,
nme5,0.217,,,
nme6,0.609,,,
nme7,0.903,,,
nme8,-0.093,,,
nmi,0.289,,,
nmnat1,0.709,,,
nmnat1-rbp7a,-0.265,,,
nmnat2,-0.047,,,
NMNAT3,0.461,,,
nmrk1,0.467,,,
nmrk2,0.656,,,
nms,-1.363,,,
nmt1a,1.451,,,
nmt1b,-0.533,,,
nmt2,0.863,,,
nmu,-1.699,,,
nmur1a,-4.000,,,
nmur1b,-4.000,,,
nmur3,-4.000,,,
nnr,-1.778,,,
nnt,1.677,,,
nnt2,-0.886,,,
noa1,0.284,,,
nob1,1.113,,,
nobox,-4.000,,,
noc2l,0.814,,,
noc3l,0.746,,,
noc4l,1.061,,,
nocta,2.006,,,
noctb,0.117,,,
nod1,0.439,,,
nod2,0.444,,,
nog1,0.462,,,
nog2,0.714,,,
nog3,1.187,,,
nog5,-4.000,,,
nol10,0.934,,,
nol11,1.101,,,
nol12,0.695,,,
nol4la,-0.409,,,
nol4lb,0.210,,,
nol6,0.883,,,
nol7,1.091,,,
nol8,0.189,,,
nol9,0.947,,,
nolc1,1.214,,,
nom1,0.580,,,
nomo,1.378,,,
nono,1.700,,,
nop10,1.513,,,
nop14,0.373,,,
nop16,1.556,,,
nop2,1.032,,,
nop53,1.583,,,
nop56,1.826,,,
nop58,1.678,,,
nos1,0.092,,,
nos1apa,0.159,,,
nos1apb,-0.814,,,
nos2a,-4.000,,,
nos2b,-0.886,,,
nosip,1.056,,,
nostrin,-1.155,,,
notch1a,1.319,,,
notch1b,0.080,,,
notch2,1.380,,,
notch3,0.865,,,
notchl,-1.363,,,
noto,-4.000,,,
nots,-0.959,,,
notum1a,0.814,,,
notum1b,0.618,,,
notum2,-1.247,,,
nova1,0.407,,,
nova2,0.259,,,
nox1,-0.077,,,
nox4,0.186,,,
nox5,-4.000,,,
noxa1,-0.084,,,
noxo1a,1.032,,,
noxo1b,-2.000,,,
noxred1,-0.814,,,
npas1,-1.875,,,
npas2,0.129,,,
NPAS3,-0.210,,,
npas4a,-4.000,,,
npas4l,-4.000,,,
npat,0.800,,,
npb,0.250,,,
npbwr2a,-0.909,,,
npc1,1.280,,,
NPC1L1,-4.000,,,
npc2,1.946,,,
NPC2 (1 of many),-0.805,,,
npdc1a,0.507,,,
npdc1b,-0.558,,,
npepl1,1.368,,,
npepps,1.489,,,
npffl,0.511,,,
npffr1,-4.000,,,
npffr1l1,-2.000,,,
npffr1l2,-2.176,,,
npffr1l3,-0.664,,,
NPFFR2,-1.062,,,
npffr2b,-0.620,,,
nphp1,0.236,,,
nphp3,0.492,,,
nphp4,0.441,,,
nphs1,-0.198,,,
nphs2,0.253,,,
npl,1.076,,,
nploc4,0.922,,,
npm1a,1.953,,,
npm1b,1.131,,,
npm2a,-0.814,,,
